========================================
 Exported from Brekel Pro Face 2 v2.23
========================================
File format version:		1.0
Machinename:				ssc-6430b
Licensed to:				 Erin Heerey
Export date/time:			12/04/2017 15:38:14
Number of frames:			10125

==========
 Face: 1
==========
timestamp	isTracked	bodyId	neckPosX	neckPosY	neckPosZ	neckRotX	neckRotY	neckRotZ	headPosX	headPosY	headPosZ	headRotX	headRotY	headRotZ	Brow_Up_L	Brow_Up_R	Brow_Down_L	Brow_Down_R	Eye_Closed_L	Eye_Closed_R	Cheek_Puffed_L	Cheek_Puffed_R	Lips_Pucker	Lips_Stretch_L	Lips_Stretch_R	Lip_Lower_Down_L	Lip_Lower_Down_R	Smile_L	Smile_R	Frown_L	Frown_R	Jaw_L	Jaw_R	Jaw_Open
0.00000	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.03333	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.06667	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.10000	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.13333	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.16667	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.20000	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.23333	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.26667	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.30000	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.33333	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.36667	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.40000	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.43333	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.46667	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.50000	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.53333	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.56667	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.60000	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.63333	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.66667	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.70000	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.73333	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.76667	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.80000	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.83333	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.86667	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.90000	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.93333	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
0.96667	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
1.00000	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
1.03333	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
1.06667	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
1.10000	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
1.13333	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
1.16667	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
1.20000	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
1.23333	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
1.26667	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
1.30000	1	3	6.68106	-7.27885	-74.23215	11.73903	-3.59383	-1.81341	1.70192	11.88187	-2.48128	-15.87533	0.08546	3.75910	0.00000	1.98891	32.41992	0.10463	36.25821	38.94207	0.00746	0.00157	78.23846	10.60435	1.87122	12.53819	14.39557	86.87443	41.01508	58.54148	25.29728	15.89891	0.00000	0.00000	
