========================================
 Exported from Brekel Pro Face 2 v2.23
========================================
File format version:		1.0
Machinename:				ssc-6430b
Licensed to:				 Erin Heerey
Export date/time:			12/05/2017 14:13:13
Number of frames:			9615

==========
 Face: 1
==========
timestamp	isTracked	bodyId	neckPosX	neckPosY	neckPosZ	neckRotX	neckRotY	neckRotZ	headPosX	headPosY	headPosZ	headRotX	headRotY	headRotZ	Brow_Up_L	Brow_Up_R	Brow_Down_L	Brow_Down_R	Eye_Closed_L	Eye_Closed_R	Cheek_Puffed_L	Cheek_Puffed_R	Lips_Pucker	Lips_Stretch_L	Lips_Stretch_R	Lip_Lower_Down_L	Lip_Lower_Down_R	Smile_L	Smile_R	Frown_L	Frown_R	Jaw_L	Jaw_R	Jaw_Open
0.00000	1	2	-2.20098	-7.22190	-93.48578	-19.44288	-3.06043	-11.59448	-0.75536	9.86300	4.71572	29.98667	4.47719	4.12078	29.54320	32.08282	0.00000	0.00000	38.28082	37.05619	2.33491	1.59571	0.41200	13.27982	5.74290	12.91776	10.24938	9.26404	3.97359	3.98293	13.29733	0.40935	0.92097	0.04426	
0.03333	1	2	-2.20098	-7.22431	-93.47799	-19.43243	-3.06023	-11.60035	-0.74568	9.86300	4.71061	30.05599	4.32508	4.12613	29.70455	32.34118	0.00000	0.00000	39.52342	37.61474	2.34430	1.57201	0.24065	13.80588	5.90903	13.61400	10.60578	9.95340	4.16066	4.06264	13.59668	0.34808	1.09963	0.02478	
0.06667	1	2	-2.20098	-7.22961	-93.46510	-19.41575	-3.05992	-11.60931	-0.73982	9.86300	4.70526	30.15729	4.18402	4.19197	28.41912	32.40556	0.00000	0.00000	40.28039	37.31273	2.42862	1.51751	0.41469	12.52544	5.27006	16.34812	13.77657	10.23141	4.51274	4.12432	13.99433	0.32344	0.95241	0.00953	
0.10000	1	2	-2.20098	-7.23760	-93.44820	-19.39416	-3.05951	-11.62076	-0.73766	9.86628	4.69608	30.26910	4.08805	4.26038	27.63587	32.28559	0.00000	0.00000	40.82565	36.73721	2.46656	1.50867	0.23045	13.09136	5.24993	17.95887	15.33823	11.09290	5.29627	4.15803	13.96567	0.35802	0.77619	0.02672	
0.13333	1	2	-2.20098	-7.24818	-93.42760	-19.36856	-3.05903	-11.63470	-0.73692	9.87467	4.68471	30.36803	3.93072	4.29748	27.86889	31.49959	0.00000	0.00000	40.56095	37.72940	2.38663	1.49099	0.09539	12.58694	6.12408	16.66888	13.99143	12.28449	6.23421	4.14295	13.62833	0.82303	0.63866	-0.02099	
0.16667	1	2	-2.20098	-7.26138	-93.40344	-19.33958	-3.05849	-11.65121	-0.74156	9.89189	4.67058	30.45286	3.77515	4.31672	27.28886	30.19151	0.00000	0.00000	42.03442	39.10072	2.51020	1.43037	0.04184	12.28315	6.89306	15.17772	13.37176	13.67995	8.89242	4.41372	14.36391	1.70896	0.52588	0.60714	
0.20000	1	2	-2.20098	-7.27357	-93.38120	-19.31296	-3.05799	-11.66640	-0.74671	9.90825	4.65789	30.52792	3.63806	4.33383	26.67966	29.15856	0.00000	0.00000	42.93488	39.73699	2.65095	1.37114	0.01829	12.12359	7.26624	14.22068	12.95724	14.68038	10.93001	4.68875	15.08506	2.47489	0.43341	0.99504	
0.23333	1	2	-2.20098	-7.29016	-93.35271	-19.28064	-3.05738	-11.68633	-0.75224	9.93277	4.63081	30.59365	3.49013	4.32752	26.70380	28.83882	0.00000	0.00000	43.19340	41.03222	2.56276	1.42631	0.00810	14.21140	6.80811	23.24846	21.27181	16.78173	12.89867	4.42914	15.50022	2.58657	0.35770	0.94922	
0.26667	1	2	-2.19733	-7.30868	-93.32153	-19.24553	-3.05673	-11.70887	-0.76851	9.96456	4.61573	30.70496	3.38061	4.26119	27.00067	27.91380	0.00000	0.00000	42.30089	41.62641	2.52765	1.42126	0.00326	14.02693	6.90075	16.97438	15.10721	18.70906	14.02251	4.51376	16.12412	2.90289	0.29538	0.74673	
0.30000	1	2	-2.19217	-7.32846	-93.28867	-19.20952	-3.05606	-11.73248	-0.79401	9.99373	4.60070	30.81136	3.25597	4.17823	27.49953	27.07382	0.00000	0.00000	41.83795	43.71930	2.59854	1.49867	0.00291	13.37989	6.14092	14.28497	12.53672	20.08936	15.17091	4.67594	18.20356	2.92476	0.24386	0.81896	
