========================================
 Exported from Brekel Pro Face 2 v2.23
========================================
File format version:		1.0
Machinename:				ssc-6430b
Licensed to:				 Erin Heerey
Export date/time:			12/04/2017 12:23:00
Number of frames:			9255

==========
 Face: 1
==========
timestamp	isTracked	bodyId	neckPosX	neckPosY	neckPosZ	neckRotX	neckRotY	neckRotZ	headPosX	headPosY	headPosZ	headRotX	headRotY	headRotZ	Brow_Up_L	Brow_Up_R	Brow_Down_L	Brow_Down_R	Eye_Closed_L	Eye_Closed_R	Cheek_Puffed_L	Cheek_Puffed_R	Lips_Pucker	Lips_Stretch_L	Lips_Stretch_R	Lip_Lower_Down_L	Lip_Lower_Down_R	Smile_L	Smile_R	Frown_L	Frown_R	Jaw_L	Jaw_R	Jaw_Open
0.00000	1	4	-4.21544	-2.22428	-105.77283	-2.47381	1.13820	-3.34728	-0.00161	11.55818	3.37157	-11.93617	-16.78577	-3.23088	0.00000	0.00000	85.32462	94.86974	26.43115	15.65102	34.78532	9.39114	1.10335	2.39351	0.46946	2.04397	2.29240	83.06168	92.16042	14.18493	12.33242	13.16559	0.00001	29.88878	
0.03333	1	4	-4.19361	-2.23069	-105.75362	-2.43971	1.13885	-3.41650	-0.04031	11.55818	3.35171	-12.05787	-16.91953	-3.33213	0.00000	0.00000	85.28212	95.42194	29.87840	20.47900	34.29482	8.89626	0.53355	3.21350	0.58693	0.95572	1.04476	86.70373	91.76806	15.04380	11.14358	14.71367	0.00001	30.30967	
0.06667	1	4	-4.17241	-2.23683	-105.73549	-2.40758	1.14056	-3.48314	-0.07696	11.55818	3.33263	-12.16443	-17.07660	-3.37647	0.00000	0.00000	83.32357	95.16758	41.13692	34.02992	33.00830	8.49392	0.17705	1.45958	0.27912	0.76352	0.99645	89.20410	91.67680	14.70553	8.74614	15.26239	0.00001	28.82176	
0.10000	1	4	-4.15210	-2.24254	-105.71851	-2.37722	1.14231	-3.54667	-0.09882	11.55818	3.32633	-12.33642	-17.25718	-3.41210	0.00000	0.00000	83.45310	94.96690	52.32281	45.89175	30.84694	8.48876	1.62992	1.36345	0.25078	1.62537	1.79288	92.90940	92.85248	14.66229	7.72046	15.09397	0.00001	30.10614	
0.13333	1	4	-4.13271	-2.24776	-105.70236	-2.34791	1.14410	-3.60723	-0.13554	11.55818	3.32128	-12.50180	-17.30962	-3.47225	0.00000	0.00000	78.26934	93.96285	63.48618	65.16562	30.89178	8.28750	1.40178	1.06233	0.19200	1.97794	2.06303	95.21247	94.69473	10.64182	6.07280	17.11824	0.00001	30.55745	
0.16667	1	4	-4.11431	-2.25237	-105.68675	-2.31877	1.14598	-3.66492	-0.16367	11.55818	3.31683	-12.65344	-17.23527	-3.42269	0.00000	0.00000	76.28039	93.61409	71.13466	70.02847	31.76711	8.36203	0.99948	2.11774	0.37390	6.30851	5.24678	96.57455	96.21895	7.96645	4.73278	17.78777	0.00001	32.17120	
0.20000	1	4	-4.09721	-2.25625	-105.67182	-2.29024	1.14796	-3.71896	-0.16855	11.55818	3.29691	-12.74479	-16.94020	-3.20276	0.00000	0.00000	75.25616	92.62567	76.30916	71.76806	32.45312	8.13181	4.60801	1.41332	0.25508	3.52593	3.04953	96.03808	95.80845	7.31712	4.64807	17.69562	0.00001	31.46340	
0.23333	1	4	-4.08124	-2.25975	-105.65719	-2.26169	1.15008	-3.76995	-0.17748	11.55357	3.29778	-12.88064	-16.42457	-2.91901	0.00000	0.00000	77.57891	89.22498	72.91980	71.59225	31.57238	7.84704	7.46821	6.70002	1.07779	3.11102	3.29266	95.18960	96.03866	5.97165	4.55997	19.92437	0.00001	33.48708	
0.26667	1	4	-4.06657	-2.26301	-105.64313	-2.23264	1.15405	-3.81847	-0.19765	11.53951	3.29196	-13.08132	-15.54967	-2.59806	0.00000	0.00000	76.87758	81.48731	64.86599	65.14065	31.45956	7.82987	3.86784	6.69029	1.46563	6.14431	6.73066	94.29748	96.51566	4.85367	3.96967	19.83668	0.00001	33.44275	
0.30000	1	4	-4.05335	-2.26525	-105.62984	-2.20357	1.15904	-3.86297	-0.21789	11.52234	3.28914	-13.30012	-14.50941	-2.25522	0.00000	0.00000	73.80163	73.96786	56.42097	59.18483	31.55992	8.29839	2.64006	6.97170	1.75555	11.60578	12.12168	93.85789	96.59133	4.22031	3.85710	19.57439	0.00001	32.50405	
