========================================
 Exported from Brekel Pro Face 2 v2.23
========================================
File format version:		1.0
Machinename:				ssc-6430b
Licensed to:				 Erin Heerey
Export date/time:			12/04/2017 12:04:52
Number of frames:			9180

==========
 Face: 1
==========
timestamp	isTracked	bodyId	neckPosX	neckPosY	neckPosZ	neckRotX	neckRotY	neckRotZ	headPosX	headPosY	headPosZ	headRotX	headRotY	headRotZ	Brow_Up_L	Brow_Up_R	Brow_Down_L	Brow_Down_R	Eye_Closed_L	Eye_Closed_R	Cheek_Puffed_L	Cheek_Puffed_R	Lips_Pucker	Lips_Stretch_L	Lips_Stretch_R	Lip_Lower_Down_L	Lip_Lower_Down_R	Smile_L	Smile_R	Frown_L	Frown_R	Jaw_L	Jaw_R	Jaw_Open
0.50000	1	2	-18.90670	-7.45891	-88.17496	-13.89264	6.71545	13.73866	2.27937	9.50125	3.57746	9.52782	5.01667	-7.39262	24.05848	32.17740	-0.00025	0.00000	34.35434	16.48730	7.45302	2.36372	2.54305	10.86724	2.10518	2.85278	2.17887	30.01379	31.00017	3.63501	2.49089	10.61128	0.00706	20.83894	
0.53333	1	2	-18.90786	-7.45729	-88.17496	-13.88371	6.71623	13.74478	2.26910	9.50252	3.56663	9.53919	4.91084	-7.42008	24.37868	31.36964	-0.00025	0.00000	34.23127	16.35736	10.03810	2.61006	1.31954	13.10949	2.61042	3.00770	2.28468	35.39915	36.47113	3.52735	2.48779	11.02075	0.00662	19.27826	
0.56667	1	2	-18.90901	-7.45568	-88.17496	-13.87513	6.71702	13.75033	2.27235	9.51397	3.54390	9.57061	4.75950	-7.52738	22.96920	28.59155	-0.00025	0.00000	34.97554	18.62584	13.01962	3.33223	1.16905	15.02531	3.16960	2.68366	2.11932	40.02665	40.40850	3.22933	2.41579	10.88701	0.00653	17.54276	
0.60000	1	2	-18.91018	-7.45410	-88.17496	-13.86703	6.71783	13.75500	2.27476	9.52473	3.52332	9.62370	4.74192	-7.60829	23.39886	27.20321	-0.00025	0.00000	39.04173	23.59945	16.68460	4.27356	0.48729	14.81896	3.66192	4.04800	3.03018	43.17801	45.32056	3.04718	2.50716	10.22650	0.00644	15.91587	
0.63333	1	2	-18.91138	-7.45254	-88.17496	-13.85963	6.71866	13.75892	2.27572	9.52836	3.50346	9.64509	4.84949	-7.62657	27.00760	30.08609	-0.00025	0.00000	43.71299	27.23929	18.13153	4.66553	0.58933	15.87468	4.05257	5.98601	3.86743	46.12964	50.08589	3.00896	2.62512	8.98642	0.00635	14.84123	
0.66667	1	2	-18.91271	-7.45105	-88.17496	-13.85312	6.71949	13.76249	2.27880	9.52598	3.48965	9.61193	4.99298	-7.64035	28.80163	31.13868	-0.00025	0.00000	44.19202	27.06134	18.32538	4.48483	0.88585	14.93778	3.88928	4.44650	3.02417	48.08491	53.76110	3.08170	2.62017	8.43960	0.00626	15.00008	
0.70000	1	2	-18.91409	-7.44981	-88.17496	-13.84736	6.72064	13.76542	2.28879	9.52548	3.47744	9.58461	5.07937	-7.68880	30.62025	31.42433	-0.00025	0.00000	43.67836	26.26899	18.35775	4.62726	1.01648	14.97850	3.70184	2.91136	2.23683	49.03864	54.26421	3.37204	2.97912	8.06004	0.00617	15.79974	
0.73333	1	2	-18.91549	-7.44851	-88.17496	-13.84222	6.72212	13.76803	2.30319	9.53238	3.46424	9.56329	5.17458	-7.65419	30.95524	31.79479	-0.00025	0.00000	42.73177	24.05590	18.26630	4.70243	3.62651	16.52579	3.72318	2.28362	1.88654	45.25479	49.95961	3.53498	3.14567	7.76406	0.00609	13.86225	
0.76667	1	2	-18.91688	-7.44721	-88.17535	-13.83782	6.72365	13.77030	2.33393	9.53743	3.46148	9.49955	5.28932	-7.57050	29.65701	31.47427	-0.00025	0.00000	39.14587	21.15193	17.53629	4.67021	11.31086	20.68443	3.97568	1.90385	1.60938	34.24175	33.73309	3.68552	3.10767	7.70270	0.00600	8.92288	
0.80000	1	2	-18.91827	-7.44591	-88.17662	-13.83413	6.72523	13.77175	2.37521	9.53186	3.47576	9.37191	5.41470	-7.60287	28.86818	29.78230	-0.00025	0.00000	34.39841	21.42354	17.01383	4.56325	16.54338	22.74288	4.34718	1.98404	1.63886	27.51579	18.98582	3.95803	3.14583	7.93526	0.00592	7.46724	
0.83333	1	2	-18.91963	-7.44461	-88.17805	-13.83102	6.72687	13.77322	2.42089	9.53015	3.47630	9.25952	5.62016	-7.50307	27.28250	28.00100	-0.00025	0.00000	30.03248	17.02771	17.06907	4.49455	17.04787	22.21292	4.48839	2.34131	1.90629	23.44883	14.32469	4.53789	3.30027	7.93215	0.00584	7.97651	
0.86667	1	2	-18.92088	-7.44331	-88.17950	-13.82816	6.72857	13.77476	2.46199	9.52502	3.47333	9.14902	5.90273	-7.36306	24.90032	27.76540	-0.00025	0.00000	27.22627	14.40716	14.95014	4.22905	15.48782	20.47590	3.99589	2.05007	1.62417	21.53214	12.85995	5.75637	3.25020	7.37707	0.00576	9.26199	
0.90000	1	2	-18.92189	-7.44201	-88.18096	-13.82571	6.73044	13.77633	2.49821	9.52072	3.46565	9.10251	6.12977	-7.27238	24.39934	30.02871	-0.00025	0.00000	29.22333	14.94683	12.47332	3.84852	14.96922	20.69440	3.88149	1.08862	1.03948	19.64582	11.55238	6.73651	3.18855	7.15152	0.00568	9.24450	
0.93333	1	2	-18.92304	-7.44071	-88.18245	-13.82290	6.73344	13.77799	2.52822	9.51775	3.45635	9.04240	6.32998	-7.25150	24.32376	30.45932	-0.00025	0.00000	31.10914	15.46477	11.76988	3.68607	14.70898	21.50939	4.03164	1.48607	1.31300	18.92993	11.06210	7.41915	3.24697	7.61531	0.00560	9.66708	
0.96667	1	2	-18.92420	-7.43941	-88.18397	-13.82047	6.73686	13.77955	2.55967	9.51545	3.44503	8.98925	6.55174	-7.26081	22.75498	29.30028	-0.00025	0.00000	30.03368	15.79377	11.39840	3.77173	12.21650	20.03373	3.73536	1.45222	1.13365	19.14355	10.96819	8.08596	3.31302	8.02809	0.00552	10.54760	
1.00000	1	2	-18.92537	-7.43800	-88.18562	-13.81929	6.74047	13.78099	2.58698	9.50858	3.44010	8.94309	6.75133	-7.25148	22.55865	29.24196	-0.00025	0.00000	30.52761	15.80116	11.01117	3.66902	10.22770	19.09291	3.71094	1.91599	1.45311	19.86898	11.81394	8.81275	3.41557	8.37514	0.00544	11.31215	
1.03333	1	2	-18.92654	-7.43649	-88.18774	-13.81853	6.74443	13.78243	2.61482	9.49268	3.44383	8.86478	6.87653	-7.28130	24.14136	29.83613	-0.00025	0.00000	31.58451	17.28539	10.10757	3.39886	6.20119	17.19239	3.53631	2.80211	2.16655	23.33338	14.81016	9.06739	3.47642	8.49633	0.00537	13.57207	
1.06667	1	2	-18.92771	-7.43499	-88.18983	-13.81782	6.74921	13.78400	2.64426	9.47673	3.44794	8.71220	6.89648	-7.40303	24.90339	28.91613	-0.00025	0.00000	31.18319	20.44972	8.97252	3.35648	2.88314	14.69962	3.08681	3.04105	2.37607	28.10240	18.85253	8.20124	3.39436	7.88569	0.00530	16.65382	
1.10000	1	2	-18.92887	-7.43359	-88.19193	-13.81719	6.75400	13.78551	2.66367	9.45664	3.45439	8.54260	6.97958	-7.48309	24.23679	27.26834	-0.00025	0.00000	31.29122	20.44540	8.74779	3.29416	1.11030	12.09231	3.23530	2.71872	2.27484	31.57779	24.36026	8.72862	3.70991	6.54667	0.00522	18.17536	
1.13333	1	2	-18.93004	-7.43239	-88.19402	-13.81664	6.75884	13.78697	2.67744	9.43573	3.46624	8.41503	7.07430	-7.55852	25.12475	26.00956	-0.00025	0.00000	31.43978	19.65576	8.75222	3.30010	0.78560	12.31523	3.55839	1.63260	1.84966	37.22505	31.56663	9.37797	4.30769	5.26793	0.00515	18.18538	
1.16667	1	2	-18.93086	-7.43148	-88.19610	-13.81616	6.76362	13.78834	2.69692	9.41844	3.47889	8.36348	7.13575	-7.62913	26.86952	25.73527	-0.00025	0.00000	32.62628	20.35893	8.78788	3.37170	0.64065	14.21541	3.85226	2.58216	2.42457	43.44175	38.64816	8.48485	4.29766	4.61393	0.00508	18.71635	
1.20000	1	2	-18.93141	-7.43093	-88.19810	-13.81576	6.76830	13.78962	2.71687	9.40075	3.48916	8.29740	7.16682	-7.70976	26.30708	24.21336	-0.00025	0.00000	32.90511	22.04097	8.32255	3.30656	0.57359	14.45149	3.97866	3.10816	2.36669	45.89445	40.53127	7.30606	3.69394	4.21035	0.00501	18.70002	
1.23333	1	2	-18.93195	-7.43050	-88.20007	-13.81544	6.77287	13.79080	2.73726	9.38495	3.49375	8.23090	7.14806	-7.77119	26.19600	23.20121	-0.00025	0.00000	32.47039	24.24284	7.95011	3.36511	0.68244	15.38143	4.39314	3.17049	2.55595	46.82211	42.35611	5.62727	3.67373	4.10877	0.00494	18.19852	
1.26667	1	2	-18.93247	-7.43009	-88.20202	-13.81520	6.77728	13.79186	2.75493	9.37484	3.49804	8.21213	7.14208	-7.78976	26.99463	23.74770	-0.00025	0.00000	33.69386	25.13622	8.60329	3.50576	0.68592	14.94130	4.36161	2.88151	2.29959	47.19680	44.06508	5.28941	4.32005	3.88286	0.00487	17.23942	
1.30000	1	2	-18.93299	-7.42971	-88.20396	-13.81503	6.78161	13.79283	2.76610	9.36262	3.50960	8.15938	7.18910	-7.79488	26.35817	24.37071	-0.00025	0.00000	34.38481	23.90992	9.24777	3.29495	0.58609	12.73956	2.84437	5.02394	3.74530	47.67347	45.50597	5.03027	4.64541	3.73025	0.00480	17.74824	
1.33333	1	2	-18.93350	-7.42936	-88.20587	-13.81494	6.78595	13.79284	2.77985	9.36195	3.51467	8.11447	7.25138	-7.79503	22.23674	23.26976	-0.00025	0.00000	34.26885	23.83961	9.13842	3.39440	0.87984	13.21223	2.84945	6.66154	4.55833	49.36301	46.13016	4.62140	4.13359	3.66285	0.00474	20.23849	
1.36667	1	2	-18.93401	-7.42902	-88.20757	-13.81492	6.79031	13.78884	2.78735	9.36387	3.52086	8.07541	7.30594	-7.82963	22.03238	22.86829	-0.00025	0.00000	33.97382	23.52834	10.47816	3.64590	0.96062	15.88400	3.79589	2.74775	2.04177	50.76486	46.61620	4.42073	3.83352	4.13447	0.00467	21.09822	
1.40000	1	2	-18.93451	-7.42871	-88.20918	-13.81502	6.79470	13.78511	2.79073	9.36633	3.51969	8.09221	7.38915	-7.81251	22.11336	22.70593	-0.00025	0.00000	32.97695	22.36375	12.55742	3.98045	0.87707	16.26588	4.16416	2.84433	2.29901	50.76947	47.61309	3.91392	3.32718	3.96269	0.00461	21.14067	
1.43333	1	2	-18.93501	-7.42842	-88.21080	-13.81522	6.79909	13.78129	2.79282	9.36867	3.51909	8.13233	7.48555	-7.78917	20.90644	22.20613	-0.00025	0.00000	32.32387	20.80947	12.92927	4.14451	0.42030	16.55223	4.56451	2.21809	1.94116	49.86868	47.28282	3.93856	3.40879	3.90039	0.00454	19.21793	
1.46667	1	2	-18.93552	-7.42815	-88.21241	-13.81551	6.80353	13.77745	2.78242	9.37026	3.51638	8.15882	7.67521	-7.73464	20.23616	23.22540	-0.00025	0.00000	33.02359	20.22924	13.80625	4.26695	0.59673	18.10804	4.54992	1.99915	1.98935	49.40273	47.71859	4.01480	3.45364	4.37211	0.00448	16.56566	
1.50000	1	2	-18.93604	-7.42790	-88.21400	-13.81587	6.80805	13.77417	2.77672	9.37116	3.50963	8.19012	7.78903	-7.68998	19.55562	23.95708	-0.00025	0.00000	33.77753	20.18951	14.78524	4.50850	0.63315	18.83600	4.45817	2.75142	2.39319	49.19608	48.01730	3.89443	3.34818	4.85052	0.00442	15.53996	
1.53333	1	2	-18.93656	-7.42766	-88.21554	-13.81629	6.81242	13.77304	2.77463	9.37149	3.50272	8.23138	7.86377	-7.65023	18.29223	22.54969	-0.00025	0.00000	32.92101	20.31057	15.40304	4.79105	0.23528	18.61440	4.94803	3.01852	2.36789	49.12328	48.66072	3.05356	3.29998	4.88404	0.00436	15.39058	
1.56667	1	2	-18.93709	-7.42744	-88.21712	-13.81673	6.81711	13.77336	2.77403	9.37101	3.49652	8.26712	7.94853	-7.60131	17.97574	22.00541	-0.00025	0.00000	33.00098	20.05671	15.75117	4.86157	0.40506	19.33738	4.78845	3.13442	2.40738	49.16249	48.84865	2.66893	3.27730	5.11788	0.00430	15.42150	
1.60000	1	2	-18.93763	-7.42723	-88.21889	-13.81715	6.82314	13.77675	2.77350	9.36583	3.49415	8.29058	8.02579	-7.53609	18.38257	22.14549	-0.00025	0.00000	33.26532	20.03432	15.27914	4.67208	0.68022	20.02242	4.33594	2.92619	2.32271	49.44236	48.48121	2.79110	3.22251	5.35050	0.00424	15.71481	
1.63333	1	2	-18.93819	-7.42704	-88.22068	-13.81755	6.82996	13.78587	2.77303	9.35630	3.49224	8.26796	8.04625	-7.47866	18.21887	22.19409	-0.00025	0.00000	31.40227	19.36045	14.23223	4.58641	0.46135	18.59004	4.37349	2.70679	2.25873	50.17801	48.22459	3.15165	3.14494	5.28311	0.00418	15.86304	
1.66667	1	2	-18.93877	-7.42685	-88.22249	-13.81791	6.83725	13.79711	2.77263	9.35162	3.47552	8.21150	8.07006	-7.38967	18.16371	22.58233	-0.00025	0.00000	29.24696	15.78767	14.02121	4.59758	1.02163	18.15531	4.34073	3.85811	2.95273	51.02063	48.16894	4.29456	3.35855	5.56498	0.00412	15.95504	
1.70000	1	2	-18.93936	-7.42668	-88.22432	-13.81823	6.84484	13.80985	2.77228	9.35097	3.45718	8.17159	8.10514	-7.29211	17.67630	23.32370	-0.00025	0.00000	30.38653	14.54264	14.40160	4.64541	0.99939	17.00373	4.34525	4.15403	2.85505	50.33763	47.85195	5.67558	3.55754	5.58758	0.00406	16.39067	
1.73333	1	2	-18.94033	-7.42651	-88.22619	-13.81848	6.85262	13.82352	2.77198	9.35055	3.44827	8.12376	8.14420	-7.22271	17.59073	23.58402	-0.00025	0.00000	31.29911	15.04264	14.80239	4.63349	0.60544	17.13002	3.99030	2.43856	1.79506	49.63086	47.58267	5.23009	3.37916	5.91798	0.00401	16.42225	
1.76667	1	2	-18.94249	-7.42635	-88.22826	-13.81866	6.86033	13.83754	2.77173	9.35030	3.43952	8.09306	8.14604	-7.15091	16.65433	23.05898	-0.00025	0.00000	31.43732	16.77499	14.52677	4.70047	0.93352	18.26380	4.30546	2.39783	1.98215	48.59139	47.02147	4.84895	3.24238	6.35442	0.00395	15.44467	
1.80000	1	2	-18.94420	-7.42620	-88.23032	-13.81814	6.86793	13.85171	2.77153	9.35020	3.43308	8.04687	8.15035	-7.12180	13.36293	21.17012	-0.00025	0.00000	31.83985	18.06549	13.41462	4.53286	0.89362	15.96453	4.09377	2.33414	2.09823	46.09184	45.63870	5.46281	3.35858	6.04421	0.00390	15.09329	
