========================================
 Exported from Brekel Pro Face 2 v2.23
========================================
File format version:		1.0
Machinename:				ssc-6430b
Licensed to:				 Erin Heerey
Export date/time:			18/05/2017 09:43:10
Number of frames:			12843

==========
 Face: 1
==========
timestamp	isTracked	bodyId	neckPosX	neckPosY	neckPosZ	neckRotX	neckRotY	neckRotZ	headPosX	headPosY	headPosZ	headRotX	headRotY	headRotZ	Brow_Up_L	Brow_Up_R	Brow_Down_L	Brow_Down_R	Eye_Closed_L	Eye_Closed_R	Cheek_Puffed_L	Cheek_Puffed_R	Lips_Pucker	Lips_Stretch_L	Lips_Stretch_R	Lip_Lower_Down_L	Lip_Lower_Down_R	Smile_L	Smile_R	Frown_L	Frown_R	Jaw_L	Jaw_R	Jaw_Open
0.00000	0	3	4.94243	-9.42465	-97.35506	5.17533	4.40723	-4.99345	-1.70538	12.35484	6.94396	-12.78719	-25.56040	2.87119	0.20911	0.00000	50.09732	62.50798	55.74429	83.14909	6.29297	8.12665	0.08628	4.89817	19.59107	18.50645	23.90404	73.41405	86.02171	6.76328	24.91162	1.14406	0.88020	4.97930	
0.03333	0	3	4.94243	-9.42465	-97.35506	5.17533	4.40723	-4.99345	-1.70538	12.35484	6.94396	-12.78719	-25.56040	2.87119	0.20911	0.00000	50.09732	62.50798	55.74429	83.14909	6.29297	8.12665	0.08628	4.89817	19.59107	18.50645	23.90404	73.41405	86.02171	6.76328	24.91162	1.14406	0.88020	4.97930	
0.06667	0	3	4.94243	-9.42465	-97.35506	5.17533	4.40723	-4.99345	-1.70538	12.35484	6.94396	-12.78719	-25.56040	2.87119	0.20911	0.00000	50.09732	62.50798	55.74429	83.14909	6.29297	8.12665	0.08628	4.89817	19.59107	18.50645	23.90404	73.41405	86.02171	6.76328	24.91162	1.14406	0.88020	4.97930	
0.10000	0	3	4.94243	-9.42465	-97.35506	5.17533	4.40723	-4.99345	-1.70538	12.35484	6.94396	-12.78719	-25.56040	2.87119	0.20911	0.00000	50.09732	62.50798	55.74429	83.14909	6.29297	8.12665	0.08628	4.89817	19.59107	18.50645	23.90404	73.41405	86.02171	6.76328	24.91162	1.14406	0.88020	4.97930	
0.13333	0	3	4.94243	-9.42465	-97.35506	5.17533	4.40723	-4.99345	-1.70538	12.35484	6.94396	-12.78719	-25.56040	2.87119	0.20911	0.00000	50.09732	62.50798	55.74429	83.14909	6.29297	8.12665	0.08628	4.89817	19.59107	18.50645	23.90404	73.41405	86.02171	6.76328	24.91162	1.14406	0.88020	4.97930	
0.16667	0	3	4.94243	-9.42465	-97.35506	5.17533	4.40723	-4.99345	-1.70538	12.35484	6.94396	-12.78719	-25.56040	2.87119	0.20911	0.00000	50.09732	62.50798	55.74429	83.14909	6.29297	8.12665	0.08628	4.89817	19.59107	18.50645	23.90404	73.41405	86.02171	6.76328	24.91162	1.14406	0.88020	4.97930	
0.20000	0	3	4.94243	-9.42465	-97.35506	5.17533	4.40723	-4.99345	-1.70538	12.35484	6.94396	-12.78719	-25.56040	2.87119	0.20911	0.00000	50.09732	62.50798	55.74429	83.14909	6.29297	8.12665	0.08628	4.89817	19.59107	18.50645	23.90404	73.41405	86.02171	6.76328	24.91162	1.14406	0.88020	4.97930	
0.23333	0	3	4.94243	-9.42465	-97.35506	5.17533	4.40723	-4.99345	-1.70538	12.35484	6.94396	-12.78719	-25.56040	2.87119	0.20911	0.00000	50.09732	62.50798	55.74429	83.14909	6.29297	8.12665	0.08628	4.89817	19.59107	18.50645	23.90404	73.41405	86.02171	6.76328	24.91162	1.14406	0.88020	4.97930	
0.26667	0	3	4.94243	-9.42465	-97.35506	5.17533	4.40723	-4.99345	-1.70538	12.35484	6.94396	-12.78719	-25.56040	2.87119	0.20911	0.00000	50.09732	62.50798	55.74429	83.14909	6.29297	8.12665	0.08628	4.89817	19.59107	18.50645	23.90404	73.41405	86.02171	6.76328	24.91162	1.14406	0.88020	4.97930	
0.30000	0	3	4.94243	-9.42465	-97.35506	5.17533	4.40723	-4.99345	-1.70538	12.35484	6.94396	-12.78719	-25.56040	2.87119	0.20911	0.00000	50.09732	62.50798	55.74429	83.14909	6.29297	8.12665	0.08628	4.89817	19.59107	18.50645	23.90404	73.41405	86.02171	6.76328	24.91162	1.14406	0.88020	4.97930	
