========================================
 Exported from Brekel Pro Face 2 v2.23
========================================
File format version:		1.0
Machinename:				ssc-6430b
Licensed to:				 Erin Heerey
Export date/time:			29/04/2017 13:44:31
Number of frames:			12802

==========
 Face: 1
==========
timestamp	isTracked	bodyId	neckPosX	neckPosY	neckPosZ	neckRotX	neckRotY	neckRotZ	headPosX	headPosY	headPosZ	headRotX	headRotY	headRotZ	Brow_Up_L	Brow_Up_R	Brow_Down_L	Brow_Down_R	Eye_Closed_L	Eye_Closed_R	Cheek_Puffed_L	Cheek_Puffed_R	Lips_Pucker	Lips_Stretch_L	Lips_Stretch_R	Lip_Lower_Down_L	Lip_Lower_Down_R	Smile_L	Smile_R	Frown_L	Frown_R	Jaw_L	Jaw_R	Jaw_Open
0.00000	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.03333	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.06667	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.10000	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.13333	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.16667	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.20000	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.23333	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.26667	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.30000	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.33333	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.36667	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.40000	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.43333	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.46667	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.50000	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.53333	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.56667	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.60000	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.63333	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.66667	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
0.70000	1	0	6.93924	-3.95623	-76.71545	-7.90799	-0.16575	6.11153	-2.19342	12.24995	4.21072	-7.78704	-15.62089	-3.48865	0.00000	0.00000	40.07655	35.64534	43.87181	39.34061	6.73173	3.29252	34.13667	21.84352	4.61445	4.23929	5.34035	99.14381	97.78180	4.36515	13.17470	19.87703	0.00000	10.36800	
