========================================
 Exported from Brekel Pro Face 2 v2.23
========================================
File format version:		1.0
Machinename:				ssc-6430b
Licensed to:				 Erin Heerey
Export date/time:			04/05/2017 14:58:29
Number of frames:			9330

==========
 Face: 1
==========
timestamp	isTracked	bodyId	neckPosX	neckPosY	neckPosZ	neckRotX	neckRotY	neckRotZ	headPosX	headPosY	headPosZ	headRotX	headRotY	headRotZ	Brow_Up_L	Brow_Up_R	Brow_Down_L	Brow_Down_R	Eye_Closed_L	Eye_Closed_R	Cheek_Puffed_L	Cheek_Puffed_R	Lips_Pucker	Lips_Stretch_L	Lips_Stretch_R	Lip_Lower_Down_L	Lip_Lower_Down_R	Smile_L	Smile_R	Frown_L	Frown_R	Jaw_L	Jaw_R	Jaw_Open
0.90000	1	3	3.19704	-0.93731	-84.31618	-13.97583	-2.52750	-0.64874	0.59127	7.98198	0.90687	0.33878	14.41806	-15.34825	11.74434	16.76768	-0.00027	-0.00022	14.94325	14.46096	28.49318	34.77257	36.44933	6.84604	3.34218	0.72841	1.06646	1.88417	1.76144	3.40731	2.62925	1.24510	0.75357	0.00097	
0.93333	1	3	3.21024	-0.93731	-84.32513	-13.98515	-2.55865	-0.66841	0.58292	7.98195	0.91002	0.34280	14.45966	-15.34666	11.60653	17.37150	-0.00027	-0.00022	14.12459	14.23156	28.39414	34.49072	36.40860	6.26543	3.35350	0.43663	0.84115	1.80333	1.71912	3.31876	2.52092	1.29860	0.61505	0.00087	
0.96667	1	3	3.22285	-0.93731	-84.33366	-13.99402	-2.58760	-0.68683	0.57316	7.98204	0.91601	0.32737	14.50262	-15.33657	11.20631	17.77924	-0.00027	-0.00022	13.68358	14.46960	28.78080	34.82049	36.40663	8.23956	4.69160	0.81807	1.16768	1.84960	1.71624	3.34526	2.62743	1.59141	0.50758	0.00077	
1.00000	1	3	3.23506	-0.93731	-84.34186	-14.00260	-2.61486	-0.70434	0.56485	7.98222	0.92615	0.33717	14.51822	-15.37605	10.59758	17.81534	-0.00027	-0.00022	14.79486	15.25041	29.27583	35.14167	36.78665	8.96553	3.92149	0.84708	1.17414	1.88415	1.71294	2.76594	2.47627	1.92275	0.41845	0.00068	
1.03333	1	3	3.24682	-0.93731	-84.34971	-14.01095	-2.64052	-0.72094	0.54627	7.98247	0.93488	0.30685	14.57740	-15.39867	10.24916	17.85592	-0.00027	-0.00022	14.43947	15.72402	29.87841	34.82575	36.78982	8.24867	3.56125	0.93807	1.32645	1.92405	1.71733	2.74045	2.53076	2.29158	0.34482	0.00059	
1.06667	1	3	3.25794	-0.93731	-84.35710	-14.01894	-2.66428	-0.73629	0.53118	7.98276	0.94483	0.31693	14.62736	-15.39162	9.58220	17.54604	-0.00027	-0.00022	12.69823	14.77720	30.72803	34.72624	38.16267	7.37598	3.96945	0.82813	1.23915	1.76265	1.68927	2.93564	2.53060	2.32249	0.28528	0.00051	
1.10000	1	3	3.26867	-0.93731	-84.36421	-14.02676	-2.68680	-0.75074	0.51901	7.98309	0.94849	0.39338	14.64987	-15.39886	10.01326	17.58062	-0.00027	-0.00022	8.84144	10.85535	31.02106	34.56158	36.32790	5.45091	4.58179	0.57375	0.89340	1.69197	1.73215	3.03298	2.56188	2.78921	0.23534	0.00044	
1.13333	1	3	3.27882	-0.93731	-84.37090	-14.03439	-2.70777	-0.76416	0.51172	7.98343	0.95427	0.50369	14.68804	-15.39602	10.53819	17.37977	-0.00027	-0.00022	7.36600	9.63499	30.97314	34.74774	35.28550	5.12207	4.41107	0.92977	1.31152	1.72533	1.61264	3.14359	2.65730	3.47780	0.19456	0.00037	
1.16667	1	3	3.28844	-0.93731	-84.37721	-14.04183	-2.72747	-0.77670	0.50529	7.98374	0.96583	0.55496	14.72656	-15.37973	9.61474	16.54525	-0.00027	-0.00022	6.77969	8.36805	30.76952	34.49564	35.58785	6.25937	3.77254	1.01213	1.48842	1.87089	1.63548	2.54356	2.47877	4.01022	0.16089	0.00030	
1.20000	1	3	3.29752	-0.93731	-84.38311	-14.04903	-2.74612	-0.78836	0.49846	7.98403	0.97462	0.59083	14.74131	-15.37061	11.03257	17.22733	-0.00027	-0.00022	8.31580	9.65549	30.61439	33.85801	32.39454	4.21201	3.87176	1.17537	1.59526	2.00322	1.85860	2.44492	2.06068	4.73108	0.13309	0.00024	
